step,u_A,m_A,L_A,seed,C,subsidy
73,0.0016666666666666668,0.01,0.005833333333333334,202664,0.9884013888888887,0.15
74,0.0,0.0,0.0,202664,1.0,0.15
75,0.0,0.006666666666666667,0.0033333333333333335,202664,0.9933555555555555,0.15
76,0.0016666666666666668,0.01,0.005833333333333334,202664,0.9884013888888887,0.15
77,0.0,0.01,0.005,202664,0.9900500000000001,0.15
78,0.005,0.006666666666666667,0.005833333333333334,202664,0.9884013888888887,0.15
79,0.0033333333333333335,0.01,0.006666666666666667,202664,0.9867555555555554,0.15
80,0.0016666666666666668,0.0033333333333333335,0.0025,202664,0.9950125000000001,0.15
81,0.0016666666666666668,0.0033333333333333335,0.0025,202664,0.9950125000000001,0.15
82,0.0033333333333333335,0.0,0.0016666666666666668,202664,0.9966722222222222,0.15
83,0.005,0.0,0.0025,202664,0.9950125000000001,0.15
84,0.0033333333333333335,0.01,0.006666666666666667,202664,0.9867555555555554,0.15
85,0.005,0.0,0.0025,202664,0.9950125000000001,0.15
86,0.0016666666666666668,0.0,0.0008333333333333334,202664,0.9983347222222221,0.15
87,0.0016666666666666668,0.0033333333333333335,0.0025,202664,0.9950125000000001,0.15
88,0.005,0.0,0.0025,202664,0.9950125000000001,0.15
89,0.005,0.0,0.0025,202664,0.9950125000000001,0.15
90,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,202664,0.9933555555555555,0.15
0,0.3,0.3,0.3,202665,0.58,0.15
1,0.05,0.04666666666666667,0.04833333333333334,202665,0.9080055555555555,0.15
2,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,202665,0.9933555555555555,0.15
3,0.0033333333333333335,0.006666666666666667,0.005,202665,0.9900500000000001,0.15
4,0.0033333333333333335,0.0,0.0016666666666666668,202665,0.9966722222222222,0.15
5,0.0016666666666666668,0.0,0.0008333333333333334,202665,0.9983347222222221,0.15
6,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,202665,0.9933555555555555,0.15
7,0.0016666666666666668,0.0,0.0008333333333333334,202665,0.9983347222222221,0.15
8,0.0033333333333333335,0.0,0.0016666666666666668,202665,0.9966722222222222,0.15
9,0.0016666666666666668,0.0,0.0008333333333333334,202665,0.9983347222222221,0.15
10,0.0,0.0033333333333333335,0.0016666666666666668,202665,0.9966722222222222,0.15
11,0.0016666666666666668,0.0033333333333333335,0.0025,202665,0.9950125000000001,0.15
12,0.0033333333333333335,0.0,0.0016666666666666668,202665,0.9966722222222222,0.15
13,0.0,0.0033333333333333335,0.0016666666666666668,202665,0.9966722222222222,0.15
14,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,202665,0.9933555555555555,0.15
15,0.0033333333333333335,0.006666666666666667,0.005,202665,0.9900500000000001,0.15
16,0.005,0.0,0.0025,202665,0.9950125000000001,0.15
17,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,202665,0.9933555555555555,0.15
18,0.005,0.0033333333333333335,0.004166666666666667,202665,0.9917013888888888,0.15
19,0.0033333333333333335,0.006666666666666667,0.005,202665,0.9900500000000001,0.15
20,0.0016666666666666668,0.0,0.0008333333333333334,202665,0.9983347222222221,0.15
21,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,202665,0.9933555555555555,0.15
22,0.005,0.0033333333333333335,0.004166666666666667,202665,0.9917013888888888,0.15
23,0.0033333333333333335,0.006666666666666667,0.005,202665,0.9900500000000001,0.15
24,0.0,0.01,0.005,202665,0.9900500000000001,0.15
25,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,202665,0.9933555555555555,0.15
26,0.005,0.0033333333333333335,0.004166666666666667,202665,0.9917013888888888,0.15
27,0.0016666666666666668,0.0033333333333333335,0.0025,202665,0.9950125000000001,0.15
28,0.006666666666666667,0.0,0.0033333333333333335,202665,0.9933555555555555,0.15
29,0.0,0.006666666666666667,0.0033333333333333335,202665,0.9933555555555555,0.15
30,0.0,0.0033333333333333335,0.0016666666666666668,202665,0.9966722222222222,0.15
31,0.008333333333333333,0.0033333333333333335,0.005833333333333334,202665,0.9884013888888887,0.15
32,0.0016666666666666668,0.0033333333333333335,0.0025,202665,0.9950125000000001,0.15
33,0.0,0.0,0.0,202665,1.0,0.15
34,0.0016666666666666668,0.01,0.005833333333333334,202665,0.9884013888888887,0.15
35,0.0,0.01,0.005,202665,0.9900500000000001,0.15
36,0.008333333333333333,0.006666666666666667,0.0075,202665,0.9851125000000001,0.15
37,0.0016666666666666668,0.0033333333333333335,0.0025,202665,0.9950125000000001,0.15
38,0.0016666666666666668,0.0,0.0008333333333333334,202665,0.9983347222222221,0.15
39,0.0016666666666666668,0.0,0.0008333333333333334,202665,0.9983347222222221,0.15
40,0.0016666666666666668,0.01,0.005833333333333334,202665,0.9884013888888887,0.15
41,0.0,0.0,0.0,202665,1.0,0.15
42,0.0016666666666666668,0.0033333333333333335,0.0025,202665,0.9950125000000001,0.15
43,0.0016666666666666668,0.006666666666666667,0.004166666666666667,202665,0.9917013888888888,0.15
44,0.0016666666666666668,0.006666666666666667,0.004166666666666667,202665,0.9917013888888888,0.15
45,0.0033333333333333335,0.0,0.0016666666666666668,202665,0.9966722222222222,0.15
46,0.0,0.0033333333333333335,0.0016666666666666668,202665,0.9966722222222222,0.15
47,0.005,0.0033333333333333335,0.004166666666666667,202665,0.9917013888888888,0.15
48,0.0016666666666666668,0.0,0.0008333333333333334,202665,0.9983347222222221,0.15
49,0.005,0.0033333333333333335,0.004166666666666667,202665,0.9917013888888888,0.15
50,0.0016666666666666668,0.0033333333333333335,0.0025,202665,0.9950125000000001,0.15
51,0.0016666666666666668,0.0033333333333333335,0.0025,202665,0.9950125000000001,0.15
52,0.008333333333333333,0.0033333333333333335,0.005833333333333334,202665,0.9884013888888887,0.15
53,0.0033333333333333335,0.006666666666666667,0.005,202665,0.9900500000000001,0.15
54,0.006666666666666667,0.0033333333333333335,0.005,202665,0.9900500000000001,0.15
55,0.0033333333333333335,0.013333333333333334,0.008333333333333333,202665,0.9834722222222223,0.15
56,0.005,0.0,0.0025,202665,0.9950125000000001,0.15
57,0.0033333333333333335,0.01,0.006666666666666667,202665,0.9867555555555554,0.15
58,0.0033333333333333335,0.0,0.0016666666666666668,202665,0.9966722222222222,0.15
59,0.0033333333333333335,0.0,0.0016666666666666668,202665,0.9966722222222222,0.15
60,0.0016666666666666668,0.0033333333333333335,0.0025,202665,0.9950125000000001,0.15
61,0.0016666666666666668,0.0033333333333333335,0.0025,202665,0.9950125000000001,0.15
62,0.0016666666666666668,0.0,0.0008333333333333334,202665,0.9983347222222221,0.15
63,0.0016666666666666668,0.0,0.0008333333333333334,202665,0.9983347222222221,0.15
64,0.0016666666666666668,0.0033333333333333335,0.0025,202665,0.9950125000000001,0.15
65,0.005,0.0,0.0025,202665,0.9950125000000001,0.15
66,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,202665,0.9933555555555555,0.15
67,0.0016666666666666668,0.0033333333333333335,0.0025,202665,0.9950125000000001,0.15
68,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,202665,0.9933555555555555,0.15
69,0.0033333333333333335,0.0,0.0016666666666666668,202665,0.9966722222222222,0.15
70,0.0,0.0,0.0,202665,1.0,0.15
71,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,202665,0.9933555555555555,0.15
72,0.005,0.0033333333333333335,0.004166666666666667,202665,0.9917013888888888,0.15
73,0.0,0.0033333333333333335,0.0016666666666666668,202665,0.9966722222222222,0.15
74,0.0033333333333333335,0.0,0.0016666666666666668,202665,0.9966722222222222,0.15
75,0.0016666666666666668,0.0,0.0008333333333333334,202665,0.9983347222222221,0.15
76,0.0016666666666666668,0.0,0.0008333333333333334,202665,0.9983347222222221,0.15
77,0.0,0.0033333333333333335,0.0016666666666666668,202665,0.9966722222222222,0.15
78,0.0,0.0033333333333333335,0.0016666666666666668,202665,0.9966722222222222,0.15
79,0.005,0.0,0.0025,202665,0.9950125000000001,0.15
80,0.005,0.0033333333333333335,0.004166666666666667,202665,0.9917013888888888,0.15
81,0.0033333333333333335,0.006666666666666667,0.005,202665,0.9900500000000001,0.15
82,0.0033333333333333335,0.0,0.0016666666666666668,202665,0.9966722222222222,0.15
83,0.0016666666666666668,0.0,0.0008333333333333334,202665,0.9983347222222221,0.15
84,0.0016666666666666668,0.0,0.0008333333333333334,202665,0.9983347222222221,0.15
85,0.005,0.0033333333333333335,0.004166666666666667,202665,0.9917013888888888,0.15
86,0.005,0.0,0.0025,202665,0.9950125000000001,0.15
87,0.0016666666666666668,0.0,0.0008333333333333334,202665,0.9983347222222221,0.15
88,0.0016666666666666668,0.0033333333333333335,0.0025,202665,0.9950125000000001,0.15
89,0.006666666666666667,0.006666666666666667,0.006666666666666667,202665,0.9867555555555554,0.15
90,0.0016666666666666668,0.0,0.0008333333333333334,202665,0.9983347222222221,0.15
0,0.3,0.3,0.3,202666,0.58,0.15
1,0.04666666666666667,0.056666666666666664,0.051666666666666666,202666,0.9020055555555555,0.15
2,0.006666666666666667,0.006666666666666667,0.006666666666666667,202666,0.9867555555555554,0.15
3,0.0016666666666666668,0.0033333333333333335,0.0025,202666,0.9950125000000001,0.15
4,0.0,0.006666666666666667,0.0033333333333333335,202666,0.9933555555555555,0.15
5,0.006666666666666667,0.0,0.0033333333333333335,202666,0.9933555555555555,0.15
6,0.005,0.01,0.0075,202666,0.9851125000000001,0.15
7,0.006666666666666667,0.0033333333333333335,0.005,202666,0.9900500000000001,0.15
8,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,202666,0.9933555555555555,0.15
9,0.006666666666666667,0.0,0.0033333333333333335,202666,0.9933555555555555,0.15
10,0.0016666666666666668,0.01,0.005833333333333334,202666,0.9884013888888887,0.15
11,0.005,0.0033333333333333335,0.004166666666666667,202666,0.9917013888888888,0.15
12,0.006666666666666667,0.0,0.0033333333333333335,202666,0.9933555555555555,0.15
13,0.0,0.0033333333333333335,0.0016666666666666668,202666,0.9966722222222222,0.15
14,0.0016666666666666668,0.0033333333333333335,0.0025,202666,0.9950125000000001,0.15
15,0.0016666666666666668,0.0033333333333333335,0.0025,202666,0.9950125000000001,0.15
16,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,202666,0.9933555555555555,0.15
17,0.0016666666666666668,0.006666666666666667,0.004166666666666667,202666,0.9917013888888888,0.15
18,0.0016666666666666668,0.006666666666666667,0.004166666666666667,202666,0.9917013888888888,0.15
19,0.0016666666666666668,0.0,0.0008333333333333334,202666,0.9983347222222221,0.15
20,0.005,0.0033333333333333335,0.004166666666666667,202666,0.9917013888888888,0.15
21,0.0016666666666666668,0.0,0.0008333333333333334,202666,0.9983347222222221,0.15
22,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,202666,0.9933555555555555,0.15
23,0.0016666666666666668,0.0,0.0008333333333333334,202666,0.9983347222222221,0.15
24,0.0016666666666666668,0.0033333333333333335,0.0025,202666,0.9950125000000001,0.15
25,0.0016666666666666668,0.006666666666666667,0.004166666666666667,202666,0.9917013888888888,0.15
26,0.0016666666666666668,0.0,0.0008333333333333334,202666,0.9983347222222221,0.15
27,0.0016666666666666668,0.01,0.005833333333333334,202666,0.9884013888888887,0.15
28,0.005,0.0033333333333333335,0.004166666666666667,202666,0.9917013888888888,0.15
29,0.0016666666666666668,0.0,0.0008333333333333334,202666,0.9983347222222221,0.15
30,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,202666,0.9933555555555555,0.15
31,0.0033333333333333335,0.006666666666666667,0.005,202666,0.9900500000000001,0.15
32,0.005,0.0,0.0025,202666,0.9950125000000001,0.15
33,0.0016666666666666668,0.0,0.0008333333333333334,202666,0.9983347222222221,0.15
34,0.0,0.0033333333333333335,0.0016666666666666668,202666,0.9966722222222222,0.15
35,0.006666666666666667,0.006666666666666667,0.006666666666666667,202666,0.9867555555555554,0.15
36,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,202666,0.9933555555555555,0.15
37,0.005,0.0,0.0025,202666,0.9950125000000001,0.15
38,0.006666666666666667,0.0,0.0033333333333333335,202666,0.9933555555555555,0.15
39,0.0016666666666666668,0.0033333333333333335,0.0025,202666,0.9950125000000001,0.15
40,0.01,0.006666666666666667,0.008333333333333333,202666,0.9834722222222223,0.15
41,0.0016666666666666668,0.0,0.0008333333333333334,202666,0.9983347222222221,0.15
42,0.0033333333333333335,0.0,0.0016666666666666668,202666,0.9966722222222222,0.15
43,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,202666,0.9933555555555555,0.15
44,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,202666,0.9933555555555555,0.15
45,0.0033333333333333335,0.0,0.0016666666666666668,202666,0.9966722222222222,0.15
46,0.0,0.0033333333333333335,0.0016666666666666668,202666,0.9966722222222222,0.15
47,0.0016666666666666668,0.0033333333333333335,0.0025,202666,0.9950125000000001,0.15
48,0.008333333333333333,0.006666666666666667,0.0075,202666,0.9851125000000001,0.15
49,0.005,0.0,0.0025,202666,0.9950125000000001,0.15
50,0.0016666666666666668,0.006666666666666667,0.004166666666666667,202666,0.9917013888888888,0.15
51,0.0,0.006666666666666667,0.0033333333333333335,202666,0.9933555555555555,0.15
52,0.0016666666666666668,0.0033333333333333335,0.0025,202666,0.9950125000000001,0.15
53,0.011666666666666667,0.0033333333333333335,0.007500000000000001,202666,0.9851125000000001,0.15
54,0.006666666666666667,0.0033333333333333335,0.005,202666,0.9900500000000001,0.15
55,0.0,0.0,0.0,202666,1.0,0.15
56,0.0033333333333333335,0.0,0.0016666666666666668,202666,0.9966722222222222,0.15
57,0.0016666666666666668,0.0033333333333333335,0.0025,202666,0.9950125000000001,0.15
58,0.006666666666666667,0.0033333333333333335,0.005,202666,0.9900500000000001,0.15
59,0.01,0.0033333333333333335,0.006666666666666667,202666,0.9867555555555554,0.15
60,0.0016666666666666668,0.0,0.0008333333333333334,202666,0.9983347222222221,0.15
61,0.0,0.0033333333333333335,0.0016666666666666668,202666,0.9966722222222222,0.15
62,0.006666666666666667,0.0,0.0033333333333333335,202666,0.9933555555555555,0.15
63,0.0033333333333333335,0.006666666666666667,0.005,202666,0.9900500000000001,0.15
64,0.0016666666666666668,0.0033333333333333335,0.0025,202666,0.9950125000000001,0.15
65,0.0,0.0033333333333333335,0.0016666666666666668,202666,0.9966722222222222,0.15
66,0.006666666666666667,0.0,0.0033333333333333335,202666,0.9933555555555555,0.15
67,0.0016666666666666668,0.0033333333333333335,0.0025,202666,0.9950125000000001,0.15
68,0.005,0.0,0.0025,202666,0.9950125000000001,0.15
69,0.0,0.0033333333333333335,0.0016666666666666668,202666,0.9966722222222222,0.15
70,0.0033333333333333335,0.0,0.0016666666666666668,202666,0.9966722222222222,0.15
71,0.0016666666666666668,0.0,0.0008333333333333334,202666,0.9983347222222221,0.15
72,0.0016666666666666668,0.01,0.005833333333333334,202666,0.9884013888888887,0.15
73,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,202666,0.9933555555555555,0.15
74,0.005,0.0033333333333333335,0.004166666666666667,202666,0.9917013888888888,0.15
75,0.0033333333333333335,0.006666666666666667,0.005,202666,0.9900500000000001,0.15
76,0.0033333333333333335,0.006666666666666667,0.005,202666,0.9900500000000001,0.15
77,0.0,0.006666666666666667,0.0033333333333333335,202666,0.9933555555555555,0.15
78,0.0,0.0033333333333333335,0.0016666666666666668,202666,0.9966722222222222,0.15
79,0.0033333333333333335,0.0,0.0016666666666666668,202666,0.9966722222222222,0.15
80,0.0033333333333333335,0.006666666666666667,0.005,202666,0.9900500000000001,0.15
81,0.0016666666666666668,0.0033333333333333335,0.0025,202666,0.9950125000000001,0.15
82,0.0016666666666666668,0.0,0.0008333333333333334,202666,0.9983347222222221,0.15
83,0.0016666666666666668,0.0033333333333333335,0.0025,202666,0.9950125000000001,0.15
84,0.0033333333333333335,0.0,0.0016666666666666668,202666,0.9966722222222222,0.15
85,0.0033333333333333335,0.006666666666666667,0.005,202666,0.9900500000000001,0.15
86,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,202666,0.9933555555555555,0.15
87,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,202666,0.9933555555555555,0.15
88,0.0,0.0033333333333333335,0.0016666666666666668,202666,0.9966722222222222,0.15
89,0.005,0.0,0.0025,202666,0.9950125000000001,0.15
90,0.005,0.0033333333333333335,0.004166666666666667,202666,0.9917013888888888,0.15
0,0.3,0.3,0.3,202667,0.58,0.15
1,0.055,0.06333333333333334,0.05916666666666667,202667,0.8886680555555555,0.15
2,0.01,0.0,0.005,202667,0.9900500000000001,0.15
3,0.005,0.0033333333333333335,0.004166666666666667,202667,0.9917013888888888,0.15
4,0.0,0.0033333333333333335,0.0016666666666666668,202667,0.9966722222222222,0.15
5,0.006666666666666667,0.013333333333333334,0.01,202667,0.9802,0.15
6,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,202667,0.9933555555555555,0.15
7,0.008333333333333333,0.0033333333333333335,0.005833333333333334,202667,0.9884013888888887,0.15
8,0.005,0.0,0.0025,202667,0.9950125000000001,0.15
9,0.0016666666666666668,0.0033333333333333335,0.0025,202667,0.9950125000000001,0.15
10,0.0016666666666666668,0.0,0.0008333333333333334,202667,0.9983347222222221,0.15
11,0.0016666666666666668,0.0033333333333333335,0.0025,202667,0.9950125000000001,0.15
12,0.0016666666666666668,0.0,0.0008333333333333334,202667,0.9983347222222221,0.15
13,0.0033333333333333335,0.0,0.0016666666666666668,202667,0.9966722222222222,0.15
14,0.0016666666666666668,0.01,0.005833333333333334,202667,0.9884013888888887,0.15
15,0.005,0.0033333333333333335,0.004166666666666667,202667,0.9917013888888888,0.15
16,0.005,0.0,0.0025,202667,0.9950125000000001,0.15
17,0.006666666666666667,0.006666666666666667,0.006666666666666667,202667,0.9867555555555554,0.15
18,0.0016666666666666668,0.006666666666666667,0.004166666666666667,202667,0.9917013888888888,0.15
19,0.0016666666666666668,0.006666666666666667,0.004166666666666667,202667,0.9917013888888888,0.15
20,0.0016666666666666668,0.006666666666666667,0.004166666666666667,202667,0.9917013888888888,0.15
21,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,202667,0.9933555555555555,0.15
22,0.005,0.006666666666666667,0.005833333333333334,202667,0.9884013888888887,0.15
